wordset	p_affinity
1_6_O:C_O_C-F_CE2:CZ_CE2_CD2 1_4_C:C_C_C-K_CB:CA_CB_CG 2_1_O:N_O_C-K_CB:CA_CB_CG 1_2_N:C_N_C-H_ND1:CG_ND1_CE1 1_1_O:O_O_N-I_O:C_N_CA 1_1_C:O_C_C-G_O:C_N_CA 1_6_O:C_O_C-G_CA:N_CA_C 2_6_C:C_C_C-R_CG:CB_CG_CD 2_4_C:C_C_C-R_NH1:NE_NH1_NH2 2_6_C:C_C_C-R_CG:CB_CG_CD 2_4_C:C_C_C-R_NH1:NE_NH1_NH2 2_3_N:O_N_C-R_CG:CB_CG_CD 2_6_C:C_C_C-R_CG:CB_CG_CD 2_4_C:C_C_C-R_NE:CD_NE_CZ 2_6_C:N_C_C-R_CG:CB_CG_CD 1_4_C:C_C_C-A_CB:N_CA_C 1_4_O:N_O_C-A_CB:N_CA_C 1_6_N:C_N_N-A_CB:N_CA_C 1_4_C:C_C_C-I_CG2:CB_CG1_CD1 1_6_O:C_O_C-I_CG2:CB_CG1_CD1 1_4_O:C_O_C-M_CG:CB_CG_SD 1_4_C:C_C_C-L_CD2:CD1_CD2_CB 1_6_C:C_C_C-L_CD1:CB_CD1_CD2 2_6_C:N_C_C-L_CD2:CD1_CD2_CB 2_1_O:N_O_N-L_CD2:CD1_CD2_CB 1_4_C:N_C_C-L_O:C_N_CA 1_4_C:C_C_C-I_CG2:CB_CG1_CD1 2_4_C:C_C_C-S_O:C_N_CA 2_3_O:C_O_C-S_O:C_N_CA 2_6_C:C_C_C-E_O:C_N_CA 2_4_C:C_C_C-E_O:C_N_CA 1_4_C:C_C_C-M_SD:CG_SD_SD	7.080398976215889
2_4_C:C_C_C-M_SD:CG_SD_SD 1_1_F:C_F_C-R_CD:CG_CD_NE 1_4_C:C_C_C-G_O:C_N_CA 1_6_C:C_C_C-G_O:C_N_CA 1_4_C:C_C_C-Y_OH:CE1_OH_CE2 2_6_C:N_C_C-Y_OH:CE1_OH_CE2 1_3_C:N_C_C-F_CE1:CD1_CE1_CZ 1_3_C:C_C_C-V_CG2:CG1_CG2_CA 2_4_O:C_O_C-I_CD1:CD1_CG1_CB 2_4_C:C_C_C-I_CG2:CB_CG1_CD1 1_4_C:C_C_C-A_CB:N_CA_C 1_4_C:O_C_C-A_CB:N_CA_C 1_3_C:C_C_C-Y_OH:CE1_OH_CE2 2_1_O:N_O_C-R_NH1:NE_NH1_NH2 2_1_O:N_O_C-R_CD:CG_CD_NE 2_6_N:O_N_C-R_NH1:NE_NH1_NH2 2_6_C:C_C_C-R_NH1:NE_NH1_NH2 2_3_C:N_C_C-V_CG2:CG1_CG2_CA	7.3979400086720375
2_6_C:N_C_C-R_NH1:NE_NH1_NH2 2_4_C:C_C_C-F_CZ:CE1_CZ_CE2 1_4_C:C_C_C-M_SD:CG_SD_SD 2_6_C:C_C_C-M_CE:CG_SD_CG 2_4_C:C_C_C-Q_NE2:NE2_OE1_CG 1_0_C:N_C_C-Q_OE1:CG_OE1_NE2 1_4_C:C_C_C-T_O:C_N_CA 1_6_C:C_C_C-T_O:C_N_CA 1_4_C:C_C_C-G_O:C_N_CA 1_1_N:C_N_C-R_NE:CD_NE_CZ 1_4_C:C_C_C-A_CB:N_CA_C 2_6_O:N_O_N-A_CB:N_CA_C 2_1_O:N_O_N-N_O:C_N_CA 2_4_N:C_N_C-N_OD1:CB_OD1_ND2 2_1_O:N_O_C-N_OD1:CB_OD1_ND2 1_4_N:C_N_C-A_CB:N_CA_C 1_4_C:N_C_C-Q_OE1:CG_OE1_NE2 1_6_C:C_C_N-Q_OE1:CG_OE1_NE2 2_4_C:C_C_C-Q_NE2:NE2_OE1_CG 1_4_C:C_C_C-F_CE1:CD1_CE1_CZ 1_4_C:C_C_C-F_CD1:CG_CD1_CE1 1_3_C:C_C_C-L_CD1:CB_CD1_CD2 2_3_C:C_C_C-L_CD2:CD1_CD2_CB 2_3_C:N_C_C-L_CD2:CD1_CD2_CB 1_4_C:N_C_C-H_CE1:ND1_CE1_NE2	5.958607314841775
2_5_C:C_C_C-L_CD2:CD1_CD2_CB 2_6_C:C_C_C-N_OD1:CB_OD1_ND2 1_4_C:C_C_C-N_O:C_N_CA 2_4_C:C_C_C-N_OD1:CB_OD1_ND2 1_4_C:C_C_C-L_CD2:CD1_CD2_CB 1_1_C:C_C_C-E_OE1:CG_OE1_OE2 2_6_C:C_C_N-W_CZ3:CE3_CZ3_CH2 1_1_C:C_C_C-W_CH2:CZ3_CH2_CZ2 2_6_C:C_C_C-M_SD:CG_SD_SD 1_4_C:C_C_C-M_SD:CG_SD_SD 1_4_C:C_C_C-M_SD:CG_SD_SD 2_6_C:C_C_C-M_CB:CA_CB_CG 1_4_C:C_C_C-M_SD:CG_SD_SD 2_6_C:C_C_C-M_CB:CA_CB_CG 2_6_O:C_O_C-F_CD1:CG_CD1_CE1 2_4_C:C_C_C-F_CD1:CG_CD1_CE1 2_6_C:C_C_C-F_CD1:CG_CD1_CE1 2_2_C:C_C_C-L_CD2:CD1_CD2_CB 1_4_C:C_C_C-M_SD:CG_SD_SD 1_3_C:C_C_C-L_CD1:CB_CD1_CD2 2_1_O:C_O_C-Y_CD1:CG_CD1_CE1 2_3_C:C_C_C-Y_CD1:CG_CD1_CE1 1_1_C:C_C_C-Y_CD1:CG_CD1_CE1 2_5_C:C_C_C-Y_CD1:CG_CD1_CE1 2_1_C:C_C_C-V_CG2:CG1_CG2_CA	9.086186147616283
1_4_C:C_C_C-S_O:C_N_CA 1_6_O:C_O_C-Y_O:C_N_CA 1_4_C:C_C_C-K_CB:CA_CB_CG 1_6_C:C_C_C-H_CD2:NE2_CD2_CG 2_6_C:C_C_C-H_O:C_N_CA 1_6_C:C_C_C-H_CD2:NE2_CD2_CG 1_4_C:C_C_C-H_CD2:NE2_CD2_CG 2_6_C:C_C_C-V_O:C_N_CA 2_4_C:C_C_C-V_O:C_N_CA 2_3_C:C_C_C-M_CB:CA_CB_CG 1_1_C:C_C_C-M_CB:CA_CB_CG 1_5_C:C_C_C-M_SD:CG_SD_SD 1_3_C:C_C_C-M_O:C_N_CA 2_1_C:C_C_C-M_CB:CA_CB_CG 2_4_C:C_C_C-Y_CE2:CZ_CE2_CD2 1_4_C:C_C_C-Y_OH:CE1_OH_CE2 2_4_C:C_C_C-Y_CE2:CZ_CE2_CD2 2_3_C:C_C_C-Y_CD2:CE2_CD2_CG 1_4_C:C_C_C-A_O:C_N_CA 2_1_C:C_C_C-P_CG:CD_CG_CB 1_6_C:C_C_C-P_O:C_N_CA 2_4_C:C_C_C-P_CB:CG_CB_CA 2_1_C:C_C_C-D_O:C_N_CA 1_5_C:C_C_C-I_CG2:CB_CG1_CD1 1_6_O:C_O_C-I_O:C_N_CA 1_6_C:C_C_C-L_O:C_N_CA	9.086186147616283
1_6_C:C_C_N-H_NE2:CE1_NE2_CD2 1_4_C:C_C_C-Y_OH:CE1_OH_CE2 1_4_C:C_C_C-R_CD:CG_CD_NE 1_6_C:C_C_C-R_NE:CD_NE_CZ 2_1_L:C_L_C-R_CG:CB_CG_CD 1_6_C:C_C_L-R_NH2:NH1_NH2_NE 1_4_C:C_C_C-Y_CD2:CE2_CD2_CG 1_4_C:N_C_C-Y_CE2:CZ_CE2_CD2 1_6_C:C_C_C-I_O:C_N_CA 2_1_C:C_C_C-I_CG2:CB_CG1_CD1 2_4_N:C_N_C-G_CA:N_CA_C 2_3_C:C_C_C-G_CA:N_CA_C 2_3_C:C_C_C-G_CA:N_CA_C 2_4_N:C_N_C-G_CA:N_CA_C 2_6_O:O_O_C-R_CD:CG_CD_NE 2_1_O:O_O_C-R_NE:CD_NE_CZ 1_3_C:C_C_C-L_CD1:CB_CD1_CD2 2_1_C:C_C_C-L_CD1:CB_CD1_CD2 2_1_O:N_O_C-L_CD1:CB_CD1_CD2 1_6_N:C_N_C-L_CD1:CB_CD1_CD2	7.366531544420414
2_6_C:C_C_C-N_ND2:OD1_ND2_CB 1_6_C:C_C_C-E_OE2:OE1_OE2_CG 2_6_O:N_O_C-E_OE1:CG_OE1_OE2 1_4_C:C_C_C-H_CE1:ND1_CE1_NE2 2_1_L:C_L_C-H_CD2:NE2_CD2_CG 2_6_C:C_C_C-H_NE2:CE1_NE2_CD2 1_4_C:C_C_C-Y_CE2:CZ_CE2_CD2 1_3_C:N_C_C-Y_OH:CE1_OH_CE2 1_4_N:C_N_C-R_NH2:NH1_NH2_NE 1_1_O:N_O_C-Y_CD1:CG_CD1_CE1 1_2_N:C_N_C-Y_CD1:CG_CD1_CE1 2_6_C:C_C_L-Y_CD2:CE2_CD2_CG 1_6_N:N_N_N-T_OG1:CA_CG2_OG1 2_3_C:N_C_C-T_CG2:CG2_OG1_CA 2_3_C:N_C_C-T_CG2:CG2_OG1_CA 1_1_C:C_C_C-A_CB:N_CA_C 1_4_N:C_N_C-R_NE:CD_NE_CZ 1_2_N:C_N_C-L_CD2:CD1_CD2_CB 2_1_C:C_C_C-L_CD2:CD1_CD2_CB 2_1_C:C_C_C-L_CD2:CD1_CD2_CB	6.617982957425132
1_2_S:C_S_C-Y_CE1:CD1_CE1_CZ 1_4_N:C_N_C-Y_CD1:CG_CD1_CE1 2_4_C:N_C_C-V_CG2:CG1_CG2_CA 2_4_C:C_C_C-V_CG2:CG1_CG2_CA 2_1_O:O_O_C-E_OE1:CG_OE1_OE2 1_3_C:O_C_C-F_CD1:CG_CD1_CE1 2_6_N:C_N_S-F_CZ:CE1_CZ_CE2 2_6_C:C_C_S-S_OG:OG_CB_CA 2_1_O:O_O_C-S_O:C_N_CA 2_4_O:C_O_C-G_O:C_N_CA 2_1_O:O_O_C-R_NE:CD_NE_CZ 2_6_O:O_O_C-R_CG:CB_CG_CD 1_6_C:C_C_C-Q_OE1:CG_OE1_NE2 2_4_C:C_C_C-Q_NE2:NE2_OE1_CG	3.6382721639824074
1_4_C:C_C_S-R_NH1:NE_NH1_NH2 2_6_C:C_C_C-R_CD:CG_CD_NE 1_3_C:N_C_C-R_NH1:NE_NH1_NH2 1_4_C:C_C_C-R_NH1:NE_NH1_NH2 2_4_C:C_C_C-R_CD:CG_CD_NE 2_6_O:O_O_N-R_NH1:NE_NH1_NH2 1_2_S:C_S_C-Y_CE1:CD1_CE1_CZ 1_1_O:O_O_C-Y_OH:CE1_OH_CE2 2_6_C:C_C_C-Y_CD1:CG_CD1_CE1 1_4_N:C_N_C-D_OD2:OD1_OD2_CB 1_3_C:C_C_C-D_OD2:OD1_OD2_CB 1_6_C:C_C_S-D_OD2:OD1_OD2_CB 2_6_C:C_C_N-V_CG2:CG1_CG2_CA 2_2_S:C_S_C-F_CE1:CD1_CE1_CZ 2_6_C:C_C_S-F_CZ:CE1_CZ_CE2 2_6_C:C_C_S-S_OG:OG_CB_CA 2_6_C:C_C_S-A_O:C_N_CA 2_1_O:O_O_C-G_CA:N_CA_C 2_3_C:O_C_C-G_CA:N_CA_C 2_4_O:C_O_C-G_O:C_N_CA 1_1_O:O_O_C-R_NH2:NH1_NH2_NE 2_1_O:O_O_C-R_NE:CD_NE_CZ 2_6_C:C_C_S-Q_NE2:NE2_OE1_CG 1_4_C:C_C_C-Q_OE1:CG_OE1_NE2 2_3_C:C_C_C-Q_NE2:NE2_OE1_CG	6.431798275933005
1_4_C:C_C_C-R_NH2:NH1_NH2_NE 1_4_N:C_N_C-R_NH2:NH1_NH2_NE 1_4_C:C_C_C-R_NH1:NE_NH1_NH2 2_1_O:O_O_C-Y_OH:CE1_OH_CE2 1_4_C:C_C_C-D_OD2:OD1_OD2_CB 2_6_C:C_C_N-V_CG2:CG1_CG2_CA 2_4_C:C_C_C-V_CG2:CG1_CG2_CA 2_1_O:O_O_C-F_O:C_N_CA 2_3_C:O_C_C-F_O:C_N_CA 2_6_C:C_C_S-F_CE2:CZ_CE2_CD2 2_2_S:C_S_C-F_CZ:CE1_CZ_CE2 2_1_O:O_O_C-S_OG:OG_CB_CA 2_0_C:C_C_C-I_CD1:CD1_CG1_CB 2_1_O:O_O_C-R_NE:CD_NE_CZ 1_4_O:C_O_C-R_NH2:NH1_NH2_NE 1_4_C:C_C_C-M_SD:CG_SD_SD 1_6_C:C_C_C-Q_OE1:CG_OE1_NE2 1_6_N:C_N_C-Q_OE1:CG_OE1_NE2 2_4_C:C_C_C-Q_NE2:NE2_OE1_CG 2_4_C:C_C_C-Q_NE2:NE2_OE1_CG	6.6777807052660805
1_1_O:N_O_C-D_OD1:CB_OD1_OD2 1_1_O:O_O_C-E_OE1:CG_OE1_OE2 1_6_O:O_O_C-K_CE:CD_CE_NZ 2_6_N:C_N_C-W_NE1:CE2_NE1_CD2 2_4_C:N_C_C-W_CZ2:CH2_CZ2_CE2 2_4_C:C_C_C-S_OG:OG_CB_CA 2_4_C:C_C_C-S_OG:OG_CB_CA 1_4_C:C_C_C-A_CB:N_CA_C 2_4_C:C_C_C-I_CG2:CB_CG1_CD1 2_6_N:C_N_C-G_CA:N_CA_C 1_6_N:C_N_C-G_CA:N_CA_C 2_4_N:C_N_C-G_O:C_N_CA 2_1_O:N_O_C-R_CG:CB_CG_CD 2_4_N:C_N_C-R_NH1:NE_NH1_NH2 2_4_N:C_N_C-Q_OE1:CG_OE1_NE2 2_4_C:N_C_C-Q_NE2:NE2_OE1_CG 1_4_C:N_C_C-T_OG1:CA_CG2_OG1 1_4_N:C_N_C-Q_OE1:CG_OE1_NE2	2.3872161432802645
1_2_S:C_S_C-Y_OH:CE1_OH_CE2 2_4_C:C_C_C-Y_CE1:CD1_CE1_CZ 2_4_C:C_C_C-Y_CD1:CG_CD1_CE1 1_4_C:N_C_C-D_OD2:OD1_OD2_CB 2_4_N:C_N_C-D_O:C_N_CA 1_4_C:C_C_C-D_OD2:OD1_OD2_CB 2_6_C:C_C_S-V_CG2:CG1_CG2_CA 1_1_O:O_O_C-E_OE1:CG_OE1_OE2 2_1_O:O_O_C-F_O:C_N_CA 1_3_C:O_C_C-F_CD1:CG_CD1_CE1 2_4_C:C_C_C-F_CZ:CE1_CZ_CE2 2_4_C:C_C_C-F_CZ:CE1_CZ_CE2 2_4_C:C_C_C-F_CE1:CD1_CE1_CZ 2_6_C:C_C_S-S_OG:OG_CB_CA 2_1_O:O_O_C-A_O:C_N_CA 2_4_O:C_O_C-I_CD1:CD1_CG1_CB 2_1_O:O_O_C-R_NE:CD_NE_CZ 1_4_C:C_C_C-Q_OE1:CG_OE1_NE2 2_4_C:C_C_C-Q_NE2:NE2_OE1_CG 2_6_C:C_C_C-Q_NE2:NE2_OE1_CG	6.327902142064283
2_1_O:O_O_C-Y_CE2:CZ_CE2_CD2 1_4_C:C_C_C-Y_CD1:CG_CD1_CE1 1_6_O:C_O_C-Y_OH:CE1_OH_CE2 2_4_C:C_C_C-V_CG2:CG1_CG2_CA 1_4_C:C_C_C-N_ND2:OD1_ND2_CB 1_6_C:C_C_N-E_OE1:CG_OE1_OE2 1_4_C:C_C_C-K_CE:CD_CE_NZ 2_4_C:C_C_C-K_CD:CG_CD_CE 2_6_C:C_C_C-S_OG:OG_CB_CA 2_6_C:C_C_C-S_O:C_N_CA 1_6_C:C_C_C-A_CB:N_CA_C 2_4_C:C_C_C-A_O:C_N_CA 1_1_O:N_O_C-R_NH2:NH1_NH2_NE 1_4_C:C_C_C-R_NH2:NH1_NH2_NE 1_6_C:C_C_O-Q_OE1:CG_OE1_NE2 1_1_O:O_O_C-T_OG1:CA_CG2_OG1	4.4089353929735005
1_4_C:C_C_C-Y_CD1:CG_CD1_CE1 1_3_N:N_N_C-Y_O:C_N_CA 1_4_C:C_C_C-Y_CE1:CD1_CE1_CZ 1_6_C:N_C_C-Y_CD1:CG_CD1_CE1 2_6_C:C_C_C-Y_CE1:CD1_CE1_CZ 1_4_C:C_C_C-Y_OH:CE1_OH_CE2 1_4_C:C_C_C-R_NH1:NE_NH1_NH2 2_6_N:C_N_C-D_O:C_N_CA 1_4_C:C_C_C-D_OD1:CB_OD1_OD2 2_6_C:N_C_C-D_O:C_N_CA 2_4_C:C_C_C-D_OD2:OD1_OD2_CB 1_4_C:C_C_C-V_CG2:CG1_CG2_CA 1_4_C:C_C_C-V_CG2:CG1_CG2_CA 1_4_C:C_C_C-V_CG2:CG1_CG2_CA 1_4_N:N_N_N-V_CG2:CG1_CG2_CA 2_6_C:C_C_C-V_CG2:CG1_CG2_CA 2_6_N:C_N_C-V_O:C_N_CA 2_4_O:C_O_C-D_OD2:OD1_OD2_CB 2_4_C:C_C_C-F_CZ:CE1_CZ_CE2 2_6_F:F_F_C-F_CE2:CZ_CE2_CD2 2_4_C:C_C_C-F_CE2:CZ_CE2_CD2 2_4_C:C_C_C-F_CZ:CE1_CZ_CE2 2_1_O:O_O_O-S_O:C_N_CA 2_1_O:O_O_O-I_O:C_N_CA 2_4_C:C_C_C-I_CD1:CD1_CG1_CB 1_1_F:F_F_C-G_CA:N_CA_C 1_6_O:O_O_O-R_NH2:NH1_NH2_NE 1_1_O:O_O_O-R_CG:CB_CG_CD 1_4_C:C_C_C-M_SD:CG_SD_SD 1_4_C:C_C_C-M_CB:CA_CB_CG 2_6_C:C_C_C-G_CA:N_CA_C 2_4_C:C_C_C-G_CA:N_CA_C 1_4_C:C_C_C-Q_OE1:CG_OE1_NE2 1_4_C:C_C_C-Q_OE1:CG_OE1_NE2 1_6_C:C_C_C-Q_OE1:CG_OE1_NE2	6.847711655616943
1_4_C:C_C_C-Y_CE1:CD1_CE1_CZ 2_1_O:N_O_C-Y_CE1:CD1_CE1_CZ 2_1_C:O_C_N-Y_CD1:CG_CD1_CE1 1_6_N:C_N_C-Y_CD1:CG_CD1_CE1 1_4_C:C_C_C-D_OD2:OD1_OD2_CB 1_4_C:C_C_C-V_CG2:CG1_CG2_CA 1_4_C:C_C_C-V_CG2:CG1_CG2_CA 2_6_C:C_C_C-V_CG2:CG1_CG2_CA 2_1_O:O_O_C-E_OE1:CG_OE1_OE2 2_1_O:O_O_C-S_O:C_N_CA 2_4_C:C_C_C-S_OG:OG_CB_CA 2_6_C:C_C_C-A_CB:N_CA_C 2_1_O:O_O_C-I_O:C_N_CA 2_4_C:C_C_C-I_CG2:CB_CG1_CD1 2_1_O:N_O_C-R_O:C_N_CA 2_1_O:O_O_C-R_NE:CD_NE_CZ 2_6_C:C_C_C-R_NE:CD_NE_CZ 2_4_C:C_C_C-Q_NE2:NE2_OE1_CG 2_3_C:N_C_C-Q_NE2:NE2_OE1_CG 1_4_C:C_C_C-Q_OE1:CG_OE1_NE2 1_6_C:C_C_N-Q_OE1:CG_OE1_NE2 2_4_C:O_C_C-Q_NE2:NE2_OE1_CG 2_4_N:C_N_C-Q_NE2:NE2_OE1_CG 2_1_O:N_O_C-Q_OE1:CG_OE1_NE2 2_4_C:C_C_C-T_OG1:CA_CG2_OG1 2_6_C:C_C_N-T_OG1:CA_CG2_OG1	7.119186407719209
2_4_C:C_C_C-Y_CE2:CZ_CE2_CD2 1_4_C:C_C_C-Q_OE1:CG_OE1_NE2 1_4_C:C_C_C-Q_O:C_N_CA 1_6_C:C_C_C-R_CG:CB_CG_CD 2_1_O:O_O_N-R_NH2:NH1_NH2_NE 2_1_O:O_O_N-R_NH1:NE_NH1_NH2 2_6_C:C_C_S-R_NH2:NH1_NH2_NE 1_4_C:C_C_C-Y_CE1:CD1_CE1_CZ 1_2_S:C_S_C-Y_OH:CE1_OH_CE2 1_4_C:C_C_C-Y_CD1:CG_CD1_CE1 1_3_C:C_C_C-D_OD2:OD1_OD2_CB 2_4_C:C_C_C-D_O:C_N_CA 1_4_N:C_N_C-D_OD2:OD1_OD2_CB 2_4_C:C_C_C-V_CG2:CG1_CG2_CA 2_6_N:C_N_C-V_CG2:CG1_CG2_CA 2_1_O:O_O_C-E_OE1:CG_OE1_OE2 1_3_C:O_C_C-F_CD1:CG_CD1_CE1 2_4_O:C_O_C-F_O:C_N_CA 1_4_C:C_C_C-F_CD1:CG_CD1_CE1 2_1_O:O_O_C-G_O:C_N_CA 2_6_C:C_C_S-S_OG:OG_CB_CA 2_1_O:O_O_C-S_OG:OG_CB_CA 2_1_O:O_O_C-R_NE:CD_NE_CZ 1_4_C:C_C_C-R_NH1:NE_NH1_NH2 1_4_C:C_C_C-G_CA:N_CA_C 1_4_C:C_C_S-Q_OE1:CG_OE1_NE2	8.397940008672037
1_4_C:C_C_C-Y_CD1:CG_CD1_CE1 1_4_C:C_C_C-Y_CD1:CG_CD1_CE1 1_4_C:C_C_C-D_OD2:OD1_OD2_CB 2_4_C:C_C_C-V_CG2:CG1_CG2_CA 2_1_O:O_O_C-K_CD:CG_CD_CE 1_5_N:C_N_C-D_OD1:CB_OD1_OD2 2_1_O:O_O_C-D_OD1:CB_OD1_OD2 2_1_O:O_O_C-F_CE2:CZ_CE2_CD2 2_6_C:C_C_C-F_CZ:CE1_CZ_CE2 2_6_C:C_C_N-F_CE1:CD1_CE1_CZ 2_1_O:O_O_C-C_SG:SG_CB_CA 2_4_C:C_C_C-I_CG2:CB_CG1_CD1 2_1_O:N_O_C-G_O:C_N_CA	5.00436480540245
1_4_C:C_C_C-Y_CE1:CD1_CE1_CZ 2_1_O:O_O_N-Y_CD1:CG_CD1_CE1 2_1_C:O_C_O-Y_CE1:CD1_CE1_CZ 1_4_N:C_N_C-D_OD1:CB_OD1_OD2 2_1_O:O_O_N-D_OD2:OD1_OD2_CB 2_3_N:C_N_S-D_OD2:OD1_OD2_CB 1_4_C:C_C_C-V_CG2:CG1_CG2_CA 1_4_C:C_C_C-V_CG2:CG1_CG2_CA 2_6_C:C_C_C-V_CG2:CG1_CG2_CA 1_1_N:O_N_C-E_OE1:CG_OE1_OE2 1_1_O:O_O_C-K_CE:CD_CE_NZ 1_1_O:N_O_C-K_CE:CD_CE_NZ 2_1_O:O_O_C-S_OG:OG_CB_CA 2_4_C:C_C_C-S_OG:OG_CB_CA 1_6_C:C_C_C-A_CB:N_CA_C 2_4_C:C_C_C-I_CG2:CB_CG1_CD1 2_1_O:O_O_C-G_O:C_N_CA 2_6_C:C_C_C-G_CA:N_CA_C 2_1_O:N_O_C-R_O:C_N_CA 2_1_O:O_O_C-R_NE:CD_NE_CZ 2_6_C:C_C_C-R_NE:CD_NE_CZ 2_3_C:C_C_C-M_CE:CG_SD_CG 2_1_O:N_O_C-Q_OE1:CG_OE1_NE2 1_4_C:C_C_C-Q_O:C_N_CA 1_3_C:N_C_C-Q_OE1:CG_OE1_NE2 1_6_C:C_C_N-Q_O:C_N_CA 2_3_C:C_C_C-Q_NE2:NE2_OE1_CG 1_4_C:C_C_C-T_OG1:CA_CG2_OG1 1_4_C:C_C_C-Q_OE1:CG_OE1_NE2	6.769551078621726
2_1_O:C_O_C-K_CD:CG_CD_CE 1_6_C:C_C_C-K_CE:CD_CE_NZ 1_1_O:O_O_C-K_CE:CD_CE_NZ 1_4_C:C_C_C-G_O:C_N_CA 2_4_C:C_C_C-G_O:C_N_CA 2_6_C:C_C_N-G_O:C_N_CA 1_4_C:C_C_C-G_O:C_N_CA 1_6_C:C_C_C-G_O:C_N_CA 1_2_O:C_O_O-R_NE:CD_NE_CZ 2_5_O:C_O_O-R_NE:CD_NE_CZ 2_4_C:C_C_C-T_OG1:CA_CG2_OG1 2_4_C:C_C_C-T_OG1:CA_CG2_OG1 1_4_C:C_C_C-T_OG1:CA_CG2_OG1 1_1_O:O_O_C-Q_OE1:CG_OE1_NE2	5.096910013008056
1_2_S:C_S_C-Y_OH:CE1_OH_CE2 1_4_C:C_C_C-Y_CE1:CD1_CE1_CZ 2_4_C:C_C_C-Y_CD1:CG_CD1_CE1 2_4_C:C_C_C-Y_CD1:CG_CD1_CE1 2_4_C:C_C_C-Y_CD1:CG_CD1_CE1 2_4_C:C_C_C-Y_CE1:CD1_CE1_CZ 2_4_C:C_C_C-Y_CE1:CD1_CE1_CZ 1_4_C:C_C_C-V_CG2:CG1_CG2_CA 2_6_C:C_C_C-V_CG2:CG1_CG2_CA 1_3_C:O_C_C-F_CD1:CG_CD1_CE1 2_4_C:C_C_C-F_CE2:CZ_CE2_CD2 2_4_C:C_C_C-F_CE1:CD1_CE1_CZ 2_4_C:C_C_C-F_CZ:CE1_CZ_CE2 2_1_O:O_O_C-S_O:C_N_CA 2_6_C:C_C_S-A_O:C_N_CA 2_6_O:C_O_C-I_CD1:CD1_CG1_CB 2_0_C:C_C_C-I_CD1:CD1_CG1_CB 2_4_O:C_O_C-G_O:C_N_CA 2_1_O:O_O_C-R_NE:CD_NE_CZ 1_6_C:C_C_S-R_NH2:NH1_NH2_NE 2_1_O:O_O_C-R_NH2:NH1_NH2_NE 2_1_O:O_O_C-R_CG:CB_CG_CD	7.886056647693163
1_4_C:C_C_C-Y_CE1:CD1_CE1_CZ 2_1_C:O_C_N-Y_CD1:CG_CD1_CE1 1_1_O:N_O_C-Y_CE1:CD1_CE1_CZ 1_4_C:C_C_C-Y_CD1:CG_CD1_CE1 2_4_N:C_N_C-D_OD2:OD1_OD2_CB 1_4_N:C_N_C-D_OD1:CB_OD1_OD2 1_3_C:C_C_C-D_OD2:OD1_OD2_CB 1_4_C:C_C_C-V_CG2:CG1_CG2_CA 2_6_C:C_C_C-V_CG2:CG1_CG2_CA 2_1_O:O_O_C-S_O:C_N_CA 2_4_C:C_C_C-S_OG:OG_CB_CA 2_6_C:C_C_C-S_OG:OG_CB_CA 2_4_C:C_C_C-A_O:C_N_CA 2_4_C:C_C_C-I_CG2:CB_CG1_CD1 2_1_O:O_O_C-G_O:C_N_CA 2_6_C:C_C_N-G_CA:N_CA_C 2_6_C:C_C_C-G_CA:N_CA_C 2_1_O:N_O_C-R_O:C_N_CA 2_1_O:O_O_C-R_NE:CD_NE_CZ 1_6_C:C_C_N-Q_OE1:CG_OE1_NE2 1_4_C:C_C_C-Q_OE1:CG_OE1_NE2 1_4_C:C_C_C-Q_O:C_N_CA 2_4_C:C_C_C-Q_NE2:NE2_OE1_CG 2_3_C:N_C_C-Q_NE2:NE2_OE1_CG 2_6_O:N_O_C-Q_OE1:CG_OE1_NE2 1_4_C:C_C_C-T_OG1:CA_CG2_OG1 1_4_C:C_C_C-Q_OE1:CG_OE1_NE2	5.958607314841775
1_4_O:C_O_C-Y_OH:CE1_OH_CE2 2_1_O:O_O_C-F_CE2:CZ_CE2_CD2 2_3_C:O_C_C-F_CE2:CZ_CE2_CD2 2_1_O:O_O_C-F_O:C_N_CA 2_4_C:C_C_C-F_CZ:CE1_CZ_CE2 2_1_O:O_O_C-F_CZ:CE1_CZ_CE2 2_1_O:O_O_C-S_O:C_N_CA 1_0_C:C_C_O-A_CB:N_CA_C 2_2_S:C_S_C-I_CD1:CD1_CG1_CB 1_6_C:C_C_S-R_NH2:NH1_NH2_NE 1_3_C:C_C_S-Q_OE1:CG_OE1_NE2	3.7958800173440754
